phi,threshold,region,Y,w,R,wage_bill,capital_income,identity_gap
0.366,0.9090909090909091,1,1.7676152165185166,-7.070415534158005,-4.533191606331054e-06,-7.070415534158005,-4.533191606331054e-05,8.838076082592584
0.368,0.9090909090909091,1,1.774610003899015,-7.098392502458337,-4.7513137721412505e-06,-7.098392502458337,-4.7513137721412505e-05,8.873050019495073
0.37,0.9090909090909091,1,1.781654768526245,-7.126569279030715,-4.979507426729518e-06,-7.126569279030715,-4.979507426729518e-05,8.908273842631228
0.372,0.9090909090909091,1,1.7887500276673909,-7.154947928400694,-5.21822688688226e-06,-7.154947928400694,-5.21822688688226e-05,8.943750138336954
0.374,0.9090909090909091,1,1.7958963056071264,-7.183530542959611,-5.4679468894951305e-06,-7.183530542959611,-5.4679468894951305e-05,8.979481528035633
0.376,0.9090909090909091,1,1.803094133765375,-7.212319243426269,-5.729163523004207e-06,-7.212319243426269,-5.7291635230042074e-05,9.015470668826874
0.378,0.9090909090909091,1,1.8103440508174256,-7.2413161793176775,-6.002395202556535e-06,-7.2413161793176775,-6.002395202556535e-05,9.05172025408713
0.38,0.9090909090909091,1,1.8176466028164524,-7.270523529428898,-6.2881836910550965e-06,-7.270523529428898,-6.288183691055096e-05,9.088233014082261
0.382,0.9090909090909091,1,1.825002343318499,-7.299943502322313,-6.58709516832241e-06,-7.299943502322313,-6.587095168322409e-05,9.125011716592496
0.384,0.9090909090909091,1,1.8324118335099786,-7.329578336826408,-6.899721350741636e-06,-7.329578336826408,-6.899721350741635e-05,9.162059167549893
0.386,0.9090909090909091,1,1.839875642337755,-7.359430302544382,-7.2266806638551565e-06,-7.359430302544382,-7.226680663855157e-05,9.199378211688776
0.388,0.9090909090909091,1,1.84739434664186,-7.389501700372734,-7.56861947052802e-06,-7.389501700372734,-7.56861947052802e-05,9.2369717332093
0.39,0.9090909090909091,1,1.854968531290913,-7.419794863030079,-7.926213357418006e-06,-7.419794863030079,-7.926213357418007e-05,9.274842656454567
0.392,0.9090909090909091,1,1.8625987893202995,-7.4503121555963725,-8.300168482635658e-06,-7.4503121555963725,-8.300168482635658e-05,9.312993946601498
0.394,0.9090909090909091,1,1.8702857220731846,-7.48105597606286,-8.691222987627119e-06,-7.48105597606286,-8.691222987627119e-05,9.351428610365922
0.396,0.9090909090909091,1,1.8780299393444169,-7.5120287558929,-9.10014847646972e-06,-7.5120287558929,-9.10014847646972e-05,9.390149696722082
0.398,0.9090909090909091,1,1.8858320595273996,-7.543232960593939,-9.527751565936558e-06,-7.543232960593939,-9.527751565936558e-05,9.429160297636997
0.4,0.9090909090909091,1,1.8936927097639944,-7.574671090300878,-9.974875509861244e-06,-7.574671090300878,-9.974875509861244e-05,9.46846354881997
0.402,0.9090909090909091,1,1.901612526097535,-7.606345680371125,-1.0442401901518719e-05,-7.606345680371125,-0.00010442401901518719,9.508062630487675
0.404,0.9090909090909091,1,1.9095921536290197,-7.638259301991502,-1.093125245793278e-05,-7.638259301991502,-0.0001093125245793278,9.547960768145101
0.406,0.9090909090909091,1,1.9176322466765636,-7.670414562797352,-1.144239089022661e-05,-7.670414562797352,-0.0001144239089022661,9.588161233382818
0.40800000000000003,0.9090909090909091,1,1.925733468938187,-7.702814107504104,-1.1976824864349512e-05,-7.702814107504104,-0.00011976824864349511,9.628667344690935
0.41000000000000003,0.9090909090909091,1,1.9338964936580203,-7.735460618551514,-1.2535608056741811e-05,-7.735460618551514,-0.0001253560805674181,9.669482468290102
0.41200000000000003,0.9090909090909091,1,1.9421220037960085,-7.768356816760937,-1.311984230974175e-05,-7.768356816760937,-0.0001311984230974175,9.710610018980043
0.41400000000000003,0.9090909090909091,1,1.950410692201201,-7.801505462005886,-1.3730679891793104e-05,-7.801505462005886,-0.00013730679891793104,9.752053461006005
0.41600000000000004,0.9090909090909091,1,1.958763261788714,-7.83490935389618,-1.4369325867781763e-05,-7.83490935389618,-0.00014369325867781763,9.79381630894357
0.418,0.9090909090909091,1,1.9671804257204522,-7.868571332475956,-1.5037040585113639e-05,-7.868571332475956,-0.0001503704058511364,9.83590212860226
0.42,0.9090909090909091,1,1.9756629075896894,-7.902494278935941,-1.573514228144729e-05,-7.902494278935941,-0.0001573514228144729,9.878314537948444
0.422,0.9090909090909091,1,1.9842114416095917,-7.936681116340164,-1.646500982031083e-05,-7.936681116340164,-0.00016465009820310831,9.921057208047959
0.424,0.9090909090909091,1,1.9928267728057907,-7.971134810367551,-1.722808556116934e-05,-7.971134810367551,-0.0001722808556116934,9.964133864028954
0.426,0.9090909090909091,1,2.001509657213103,-8.005858370068701,-1.8025878370862106e-05,-8.005858370068701,-0.00018025878370862106,10.007548286065514
0.428,0.9090909090909091,1,2.0102608620764975,-8.040854848638151,-1.8859966783703705e-05,-8.040854848638151,-0.00018859966783703704,10.051304310382486
0.43,0.9090909090909091,1,2.0190811660564165,-8.076127344202485,-1.973200231793872e-05,-8.076127344202485,-0.00019732002317938722,10.09540583028208
0.432,0.9090909090909091,1,2.0279713594385624,-8.111679000624681,-2.0643712956657943e-05,-8.111679000624681,-0.00020643712956657943,10.13985679719281
0.434,0.9090909090909091,1,2.0369322443482583,-8.147513008325019,-2.1596906801726205e-05,-8.147513008325019,-0.00021596906801726206,10.184661221741294
0.436,0.9090909090909091,1,2.045964634969496,-8.183632605118888,-2.259347590973934e-05,-8.183632605118888,-0.0002259347590973934,10.229823174847482
0.438,0.9090909090909091,1,2.0550693577687986,-8.220041077071997,-2.3635400319522912e-05,-8.220041077071997,-0.0002363540031952291,10.275346788843992
0.44,0.9090909090909091,1,2.064247251724004,-8.256741759373202,-2.472475228120748e-05,-8.256741759373202,-0.0002472475228120748,10.321236258620019
0.442,0.9090909090909091,1,2.0734991685581066,-8.293738037225449,-2.586370069746951e-05,-8.293738037225449,-0.00025863700697469506,10.367495842790529
0.444,0.9090909090909091,1,2.0828259729782848,-8.33103334675526,-2.7054515788112232e-05,-8.33103334675526,-0.0002705451578811223,10.414129864891427
0.446,0.9090909090909091,1,2.0922285429202336,-8.368631175941035,-2.8299573989780014e-05,-8.368631175941035,-0.0002829957398978001,10.461142714601166
0.448,0.9090909090909091,1,2.101707769797958,-8.406535065560803,-2.9601363103256924e-05,-8.406535065560803,-0.0002960136310325692,10.508538848989794
0.45,0.9090909090909091,1,2.1112645587591463,-8.444748610159566,-3.096248770149283e-05,-8.444748610159566,-0.00030962487701492833,10.556322793795728
0.452,0.9090909090909091,1,2.1208998289462855,-8.483275459037019,-3.238567481223759e-05,-8.483275459037019,-0.0003238567481223759,10.604499144731427
0.454,0.9090909090909091,1,2.1306145137636494,-8.522119317255697,-3.387377988994038e-05,-8.522119317255697,-0.0003387377988994038,10.653072568818246
0.456,0.9090909090909091,1,2.1404095611503267,-8.561283946670384,-3.542979309239788e-05,-8.561283946670384,-0.0003542979309239788,10.702047805751635
0.458,0.9090909090909091,1,2.150285933859433,-8.600773166978946,-3.7056845878506906e-05,-8.600773166978946,-0.00037056845878506906,10.751429669297163
0.46,0.9090909090909091,1,2.160244609743678,-8.640590856795267,-3.875821794440386e-05,-8.640590856795267,-0.0003875821794440386,10.80122304871839
0.462,0.9090909090909091,1,2.1702865820474417,-8.680740954744603,-4.053734451625337e-05,-8.680740954744603,-0.0004053734451625337,10.851432910237207
0.464,0.9090909090909091,1,2.1804128597055445,-8.721227460581986,-4.239782401898878e-05,-8.721227460581986,-0.0004239782401898878,10.902064298527721
0.466,0.9090909090909091,1,2.190624467648872,-8.762054436334076,-4.434342614140863e-05,-8.762054436334076,-0.0004434342614140863,10.953122338244361
0.468,0.9090909090909091,1,2.200922447117044,-8.803226007464986,-4.6378100319201705e-05,-8.803226007464986,-0.00046378100319201704,11.004612235585222
0.47000000000000003,0.9090909090909091,1,2.21130785597831,-8.84474636406665,-4.850598465871296e-05,-8.84474636406665,-0.00048505984658712964,11.056539279891547
0.47200000000000003,0.9090909090909091,1,2.2217817690568658,-8.886619762074208,-5.073141532557602e-05,-8.886619762074208,-0.0005073141532557602,11.10890884528433
0.47400000000000003,0.9090909090909091,1,2.2323452784677777,-8.928850524506874,-5.305893642373193e-05,-8.928850524506874,-0.0005305893642373193,11.161726392338888
0.47600000000000003,0.9090909090909091,1,2.242999493959733,-8.971443042735011,-5.5493310391834474e-05,-8.971443042735011,-0.0005549331039183447,11.214997469798663
0.47800000000000004,0.9090909090909091,1,2.253745543265809,-9.014401777773783,-5.803952894561031e-05,-9.014401777773783,-0.0005803952894561031,11.268727716329048
0.48,0.9090909090909091,1,2.2645845724624856,-9.057731261603982,-6.0702824596408803e-05,-9.057731261603982,-0.000607028245964088,11.322922862312431
0.482,0.9090909090909091,1,2.2755177463371163,-9.101436098520681,-6.348868277794654e-05,-9.101436098520681,-0.0006348868277794654,11.377588731685577
0.484,0.9090909090909091,1,2.2865462487640924,-9.145520966510215,-6.640285461512736e-05,-9.145520966510215,-0.0006640285461512736,11.43273124382046
0.486,0.9090909090909091,1,2.297671283089922,-9.189990618655981,-6.945137037081431e-05,-9.189990618655981,-0.0006945137037081431,11.488356415449612
0.488,0.9090909090909091,1,2.3088940725274774,-9.234849884573821,-7.264055360854907e-05,-9.234849884573821,-0.0007264055360854907,11.544470362637384
0.49,0.9090909090909091,1,2.320215860559655,-9.280103671877502,-7.597703611146453e-05,-9.280103671877502,-0.0007597703611146453,11.60107930279827
0.492,0.9090909090909091,1,2.331637911352697,-9.325756967674788,-7.946777360002646e-05,-9.325756967674788,-0.0007946777360002646,11.658189556763485
0.494,0.9090909090909091,1,2.343161510179449,-9.37181484009486,-8.312006229378466e-05,-9.37181484009486,-0.0008312006229378466,11.715807550897248
0.496,0.9090909090909091,1,2.354787963852815,-9.418282439847607,-8.694155636501444e-05,-9.418282439847607,-0.0008694155636501444,11.773939819264072
0.498,0.9090909090909091,1,2.366518601169694,-9.465165001815429,-9.09402863350017e-05,-9.465165001815429,-0.0009094028633500169,11.832593005848473
0.5,0.9090909090909091,1,2.3783547733656856,-9.512467846678074,-9.512467846678076e-05,-9.512467846678074,-0.0009512467846678075,11.891773866828428
0.502,0.9090909090909091,1,2.390297854580857,-9.560196382571313,-9.950357521138408e-05,-9.560196382571313,-0.0009950357521138408,11.951489272904283
0.504,0.9090909090909091,1,2.4023492423368826,-9.608356106779853,-0.0001040862567681183,-9.608356106779853,-0.001040862567681183,12.011746211684416
0.506,0.9090909090909091,1,2.4145103580258613,-9.656952607465213,-0.00010888246382306027,-9.656952607465213,-0.0010888246382306027,12.072551790129305
0.508,0.9090909090909091,1,2.4267826474111467,-9.705991565429246,-0.00011390242153388376,-9.705991565429246,-0.0011390242153388377,12.133913237055731
0.51,0.9090909090909091,1,2.439167581140512,-9.755478755913714,-0.00011915686483329014,-9.755478755913714,-0.0011915686483329013,12.195837905702557
0.512,0.9090909090909091,1,2.4516666552719992,-9.805420050436718,-0.00012465706512775854,-9.805420050436718,-0.0012465706512775855,12.258333276359995
0.514,0.9090909090909091,1,2.4642813918128073,-9.855821418666498,-0.0001304148584730537,-9.855821418666498,-0.0013041485847305368,12.321406959064037
0.516,0.9090909090909091,1,2.4770133392715774,-9.906688930333177,-0.00013644267531296247,-9.906688930333177,-0.0013644267531296248,12.385066696357883
0.518,0.9090909090909091,1,2.4898640732244584,-9.958028757179104,-0.00014275357187309458,-9.958028757179104,-0.0014275357187309458,12.449320366122294
0.52,0.9090909090909091,1,2.5028351968953295,-10.009847174948243,-0.00014936126330729405,-10.009847174948243,-0.0014936126330729405,12.514175984476646
0.522,0.9090909090909091,1,2.5159283417505907,-10.062150565415358,-0.0001562801587003024,-10.062150565415358,-0.001562801587003024,12.579641708752952
0.524,0.9090909090909091,1,2.5291451681089163,-10.114945418455298,-0.0001635253980368018,-10.114945418455298,-0.0016352539803680178,12.645725840544582
0.526,0.9090909090909091,1,2.542487365766407,-10.168238334153093,-0.0001711128912538952,-10.168238334153093,-0.0017111289125389519,12.71243682883204
0.528,0.9090909090909091,1,2.555956654637567,-10.22203602495525,-0.00017905935950145982,-10.22203602495525,-0.0017905935950145982,12.779783273187832
0.53,0.9090909090909091,1,2.569554785412562,-10.276345317862825,-0.00018738237874268998,-10.276345317862825,-0.0018738237874268999,12.847773927062814
0.532,0.9090909090909091,1,2.583283540231208,-10.33117315666648,-0.00019610042583554445,-10.33117315666648,-0.0019610042583554444,12.916417701156043
0.534,0.9090909090909091,1,2.59714473337418,-10.386526604224274,-0.00020523292724479206,-10.386526604224274,-0.0020523292724479204,12.985723666870904
0.536,0.9090909090909091,1,2.6111402119719216,-10.442412844782243,-0.00021480031054391154,-10.442412844782243,-0.0021480031054391152,13.055701059859604
0.538,0.9090909090909091,1,2.625271856731762,-10.498839186338287,-0.00022482405887633527,-10.498839186338287,-0.0022482405887633526,13.126359283658813
0.54,0.9090909090909091,1,2.639541582683758,-10.555813063049467,-0.00023532676855643348,-10.555813063049467,-0.002353267685564335,13.197707913418789
0.542,0.9090909090909091,1,2.6539513399458023,-10.613342037683184,-0.000246332210002308,-10.613342037683184,-0.00246332210002308,13.26975669972901
0.544,0.9090909090909091,1,2.6685031145085394,-10.67143380411211,-0.00025786539220491234,-10.67143380411211,-0.0025786539220491234,13.342515572542698
0.546,0.9090909090909091,1,2.683198929040662,-10.730096189853136,-0.00026995263095133784,-10.730096189853136,-0.0026995263095133783,13.41599464520331
0.548,0.9090909090909091,1,2.6980408437151726,-10.789337158650348,-0.00028262162103433674,-10.789337158650348,-0.002826216210343367,13.490204218575863
0.55,0.9090909090909091,1,2.7130309570572053,-10.849164813101867,-0.00029590151269536663,-10.849164813101867,-0.002959015126953666,13.565154785286026
0.552,0.9090909090909091,1,2.728171406814033,-10.909587397330489,-0.0003098229925647185,-10.909587397330489,-0.003098229925647185,13.64085703407017
0.554,0.9090909090909091,1,2.7434643708478883,-10.97061329969776,-0.0003244183693796932,-10.97061329969776,-0.003244183693796932,13.717321854239445
0.556,0.9090909090909091,1,2.758912068052265,-11.032251055561257,-0.0003397216647804214,-11.032251055561257,-0.0033972166478042137,13.794560340261325
0.558,0.9090909090909091,1,2.774516759292361,-11.094509350074418,-0.0003557687095028452,-11.094509350074418,-0.003557687095028452,13.872583796461807
0.56,0.9090909090909091,1,2.7902807483703627,-11.157397021028354,-0.00037259724530971927,-11.157397021028354,-0.0037259724530971927,13.951403741851813
0.562,0.9090909090909091,1,2.806206383016283,-11.220923061734895,-0.0003902470330233325,-11.220923061734895,-0.003902470330233325,14.031031915081412
0.5640000000000001,0.9090909090909091,1,2.822296055905089,-11.285096623949878,-0.0004087599670481107,-11.285096623949878,-0.004087599670481107,14.111480279525448
0.5660000000000001,0.9090909090909091,1,2.8385522057008608,-11.34992702083547,-0.0004281801967974664,-11.34992702083547,-0.004281801967974664,14.192761028504306
0.5680000000000001,0.9090909090909091,1,2.8549773181287743,-11.415423729960423,-0.00044855425546734415,-11.415423729960423,-0.004485542554673441,14.274886590643872
0.5700000000000001,0.9090909090909091,1,2.871573927075689,-11.481596396336464,-0.0004699311966289912,-11.481596396336464,-0.004699311966289912,14.357869635378442
0.5720000000000001,0.9090909090909091,1,2.888344615720163,-11.548454835489192,-0.0004923627391457493,-11.548454835489192,-0.004923627391457493,14.441723078600813
0.5740000000000001,0.9090909090909091,1,2.905292017692739,-11.616009036561424,-0.0005159034209532469,-11.616009036561424,-0.005159034209532469,14.526460088463695
0.5760000000000001,0.9090909090909091,1,2.922418818267358,-11.684269165446638,-0.0005406107622794649,-11.684269165446638,-0.005406107622794649,14.612094091336791
0.578,0.9090909090909091,1,2.9397277555847845,-11.753245567949932,-0.0005665454389209458,-11.753245567949932,-0.005665454389209458,14.698638777923925
0.58,0.9090909090909091,1,2.957221621908963,-11.822948772973513,-0.0005937714662341277,-11.822948772973513,-0.005937714662341277,14.786108109544816
0.582,0.9090909090909091,1,2.974903264917214,-11.893389495723392,-0.0006223563945465827,-11.893389495723392,-0.006223563945465827,14.874516324586072
0.584,0.9090909090909091,1,2.992775589025245,-11.964578640933558,-0.0006523715167421973,-11.964578640933558,-0.006523715167421973,14.963877945126224
0.586,0.9090909090909091,1,3.010841556747946,-12.036527306103512,-0.0006838920888271226,-12.036527306103512,-0.006838920888271226,15.054207783739729
0.588,0.9090909090909091,1,3.0291041900969646,-12.109246784744458,-0.0007169975643400988,-12.109246784744458,-0.007169975643400987,15.145520950484824
0.59,0.9090909090909091,1,3.0475665720160916,-12.18274856962905,-0.0007517718435317327,-12.18274856962905,-0.007517718435317327,15.237832860080458
0.592,0.9090909090909091,1,3.0662318478555046,-12.257044356038989,-0.0007883035383028332,-12.257044356038989,-0.007883035383028331,15.331159239277522
0.594,0.9090909090909091,1,3.0851032268859346,-12.332146045004114,-0.0008266862539623482,-12.332146045004114,-0.008266862539623481,15.425516134429671
0.596,0.9090909090909091,1,3.104183983853853,-12.408065746525997,-0.0008670188889411812,-12.408065746525997,-0.008670188889411812,15.52091991926926
0.598,0.9090909090909091,1,3.1234774605787927,-12.484815782778375,-0.0009094059536796244,-12.484815782778375,-0.009094059536796244,15.617387302893963
0.6,0.9090909090909091,1,3.1429870675939404,-12.562408691275824,-0.0009539579099937575,-12.562408691275824,-0.009539579099937575,15.714935337969703
0.602,0.9090909090909091,1,3.162716285831158,-12.640857228001424,-0.0010007915323204538,-12.640857228001424,-0.010007915323204539,15.813581429155786
0.604,0.9090909090909091,1,3.182668668351611,-12.720174370483024,-0.0010500302923421025,-12.720174370483024,-0.010500302923421025,15.913343341758058
0.606,0.9090909090909091,1,3.202847842123201,-12.80037332080679,-0.0011018047686014068,-12.80037332080679,-0.011018047686014068,16.014239210616005
0.608,0.9090909090909091,1,3.2232575098460186,-12.881467508555732,-0.0011562530828342608,-12.881467508555732,-0.011562530828342608,16.116287549230094
0.61,0.9090909090909091,1,3.2439014518270426,-12.963470593659421,-0.0012135213648754052,-12.963470593659421,-0.012135213648754053,16.21950725913522
0.612,0.9090909090909091,1,3.2647835279053385,-13.04639646914007,-0.0012737642481280892,-13.04639646914007,-0.012737642481280892,16.32391763952669
0.614,0.9090909090909091,1,3.2859076794290103,-13.130259263738678,-0.0013371453977360816,-13.130259263738678,-0.013371453977360816,16.42953839714505
0.616,0.9090909090909091,1,3.30727793128517,-13.215073344403127,-0.001403838073754934,-13.215073344403127,-0.014038380737549339,16.536389656425847
0.618,0.9090909090909091,1,3.328898393984207,-13.300853318618925,-0.001474025731790399,-13.300853318618925,-0.014740257317903991,16.644491969921035
0.62,0.9090909090909091,1,3.3507732657996336,-13.387614036560974,-0.00154790266375627,-13.387614036560974,-0.0154790266375627,16.75386632899817
0.622,0.9090909090909091,1,3.3729068349647835,-13.475370593043108,-0.0016256746816028338,-13.475370593043108,-0.016256746816028338,16.86453417482392
0.624,0.9090909090909091,1,3.395303481927647,-13.564138329239771,-0.0017075598470817118,-13.564138329239771,-0.01707559847081712,16.976517409638237
0.626,0.9090909090909091,1,3.417967681665104,-13.653932834151972,-0.001793789250844499,-13.653932834151972,-0.01793789250844499,17.08983840832552
0.628,0.9090909090909091,1,3.4409040060578144,-13.744769945787029,-0.001884607844422614,-13.744769945787029,-0.01884607844422614,17.204520030289068
0.63,0.9090909090909091,1,3.464117126327003,-13.836665752018957,-0.0019802753289057604,-13.836665752018957,-0.019802753289057604,17.32058563163502
0.632,0.9090909090909091,1,3.4876118155343407,-13.929636591093084,-0.0020810671044279106,-13.929636591093084,-0.020810671044279104,17.438059077671703
0.634,0.9090909090909091,1,3.511392951146115,-14.023699051735615,-0.002187275284884734,-14.023699051735615,-0.021872752848847342,17.556964755730576
0.636,0.9090909090909091,1,3.5354655176628067,-14.11886997282476,-0.00229920978264661,-14.11886997282476,-0.0229920978264661,17.677327588314032
0.638,0.9090909090909091,1,3.5598346093151743,-14.215166442576704,-0.0024171994683992127,-14.215166442576704,-0.02417199468399213,17.79917304657587
0.64,0.9090909090909091,1,3.584505432827857,-14.312605797195019,-0.0025415934116411066,-14.312605797195019,-0.025415934116411066,17.92252716413929
0.642,0.9090909090909091,1,3.6094833102514565,-14.41120561892785,-0.0026727622077976653,-14.41120561892785,-0.026727622077976652,18.04741655125728
0.644,0.9090909090909091,1,3.634773681863956,-14.510983733472068,-0.002811099398375369,-14.510983733472068,-0.02811099398375369,18.173868409319777
0.646,0.9090909090909091,1,3.660382109142245,-14.611958206658146,-0.002957022991083278,-14.611958206658146,-0.02957022991083278,18.301910545711223
0.648,0.9090909090909091,1,3.686314277804394,-14.714147340343652,-0.0031109770873923182,-14.714147340343652,-0.031109770873923182,18.43157138902197
0.65,0.9090909090909091,1,3.7125760009231987,-14.817569667436876,-0.0032734336255915058,-14.817569667436876,-0.032734336255915056,18.56288000461599
0.652,0.9090909090909091,1,3.7391732221113454,-14.922243945965015,-0.003444894248037018,-14.922243945965015,-0.03444894248037018,18.69586611055673
0.654,0.9090909090909091,1,3.766112018778383,-15.02818915209374,-0.0036258923019793555,-15.02818915209374,-0.036258923019793554,18.83056009389192
0.656,0.9090909090909091,1,3.7933986054594886,-15.135424471996958,-0.0038169949841000625,-15.135424471996958,-0.038169949841000625,18.96699302729745
0.658,0.9090909090909091,1,3.821039337215766,-15.24396929246609,-0.004018805639697318,-15.24396929246609,-0.040188056396973176,19.10519668607883
0.66,0.9090909090909091,1,3.849040713105585,-15.35384319013899,-0.00423196622833471,-15.35384319013899,-0.0423196622833471,19.245203565527923
0.662,0.9090909090909091,1,3.8774093797261493,-15.465065919217452,-0.00445715996871484,-15.465065919217452,-0.0445715996871484,19.38704689863075
0.664,0.9090909090909091,1,3.9061521348241732,-15.577657397531032,-0.0046951141765657544,-15.577657397531032,-0.046951141765657546,19.530760674120863
0.666,0.9090909090909091,1,3.935275930974162,-15.69163769079225,-0.0049466033104397615,-15.69163769079225,-0.049466033104397615,19.67637965487081
0.668,0.9090909090909091,1,3.9647878793223756,-15.807026994874223,-0.005212452241528357,-15.807026994874223,-0.052124522415283564,19.82393939661188
0.67,0.9090909090909091,1,3.9946952533940943,-15.923845615927359,-0.005493539764901665,-15.923845615927359,-0.05493539764901665,19.97347626697047
0.672,0.9090909090909091,1,4.025005492961277,-16.042113948135164,-0.005790802370994148,-16.042113948135164,-0.057908023709941484,20.125027464806383
0.674,0.9090909090909091,1,4.055726207967112,-16.16185244889155,-0.00610523829768958,-16.16185244889155,-0.0610523829768958,20.27863103983556
0.676,0.9090909090909091,1,4.086865182503308,-16.28308161116306,-0.006437911885017427,-16.28308161116306,-0.06437911885017426,20.43432591251654
0.678,0.9090909090909091,1,4.118430378835257,-16.405821932778327,-0.006789958256270104,-16.405821932778327,-0.06789958256270104,20.592151894176286
0.68,0.9090909090909091,1,4.150429941469363,-16.530093882364476,-0.007162588351297731,-16.530093882364476,-0.0716258835129773,20.752149707346813
0.682,0.9090909090909091,1,4.182872201255927,-16.655917861625248,-0.0075570943398461845,-16.655917861625248,-0.07557094339846185,20.914361006279634
0.684,0.9090909090909091,1,4.215765679520005,-16.783314163629132,-0.00797485544508889,-16.783314163629132,-0.07974855445088891,21.078828397600024
0.686,0.9090909090909091,1,4.249119092211469,-16.912302926746108,-0.008417344209976576,-16.912302926746108,-0.08417344209976577,21.24559546105734
0.6880000000000001,0.9090909090909091,1,4.282941354064322,-17.04290408384021,-0.00888613324170805,-17.04290408384021,-0.0888613324170805,21.414706770321615
0.6900000000000001,0.9090909090909091,1,4.317241582753875,-17.175137306290257,-0.009382902472524393,-17.175137306290257,-0.09382902472524393,21.58620791376938
0.6920000000000001,0.9090909090909091,1,4.352029103038902,-17.309021942373935,-0.009909446978167043,-17.309021942373935,-0.09909446978167043,21.760145515194505
0.6940000000000001,0.9090909090909091,1,4.38731345087416,-17.444576949509297,-0.010467685398734439,-17.444576949509297,-0.10467685398734439,21.9365672543708
0.6960000000000001,0.9090909090909091,1,4.423104377476764,-17.581820819803628,-0.01105966901034269,-17.581820819803628,-0.1105966901034269,22.11552188738382
0.6980000000000001,0.9090909090909091,1,4.459411853327845,-17.72077149831175,-0.01168759149996347,-17.72077149831175,-0.1168759149996347,22.29705926663923
0.7000000000000001,0.9090909090909091,1,4.496246072088568,-17.861446293353282,-0.012353799500098317,-17.861446293353282,-0.12353799500098317,22.481230360442833
0.7020000000000001,0.9090909090909091,1,4.5336174544070404,-18.0038617781824,-0.01306080394457641,-18.0038617781824,-0.1306080394457641,22.668087272035205
0.704,0.9090909090909091,1,4.571536651589784,-18.14803368324158,-0.013811292311755492,-18.14803368324158,-0.1381129231175549,22.857683257948917
0.706,0.9090909090909091,1,4.610014549108346,-18.293976778165494,-0.01460814182678882,-18.293976778165494,-0.1460814182678882,23.050072745541726
0.708,0.9090909090909091,1,4.649062269908074,-18.441704742628126,-0.015454433700417193,-18.441704742628126,-0.15454433700417192,23.245311349540373
0.71,0.9090909090909091,1,4.688691177482352,-18.59123002504955,-0.016353468487985162,-18.59123002504955,-0.16353468487985162,23.443455887411755
0.712,0.9090909090909091,1,4.728912878671268,-18.742563688094236,-0.017308782659083127,-18.742563688094236,-0.17308782659083127,23.644564393356333
0.714,0.9090909090909091,1,4.76973922613907,-18.895715239802144,-0.018324166475414006,-18.895715239802144,-0.18324166475414005,23.84869613069535
0.716,0.9090909090909091,1,4.811182320479573,-19.050692449096353,-0.019403683282195095,-19.050692449096353,-0.19403683282195094,24.055911602397877
0.718,0.9090909090909091,1,4.853254511893047,-19.20750114430561,-0.0205516903266572,-19.20750114430561,-0.205516903266572,24.26627255946523
0.72,0.9090909090909091,1,4.895968401371785,-19.366144993227003,-0.02177286122601413,-19.366144993227003,-0.21772861226014129,24.47984200685893
0.722,0.9090909090909091,1,4.939336841324701,-19.526625263132168,-0.023072210216663648,-19.526625263132168,-0.23072210216663647,24.69668420662351
0.724,0.9090909090909091,1,4.983372935563718,-19.688940558991273,-0.024455118326359774,-19.688940558991273,-0.24455118326359773,24.91686467781859
0.726,0.9090909090909091,1,5.028090038566282,-19.85308653804844,-0.025927361621668366,-19.85308653804844,-0.25927361621668366,25.14045019283141
0.728,0.9090909090909091,1,5.073501753919248,-20.01905559873512,-0.02749514169418742,-20.01905559873512,-0.2749514169418742,25.367508769596245
0.73,0.9090909090909091,1,5.119621931839209,-20.186836541749212,-0.029165118560761902,-20.186836541749212,-0.29165118560761905,25.59810965919604
0.732,0.9090909090909091,1,5.1664646656533115,-20.35641420096096,-0.030944446165229227,-20.35641420096096,-0.3094444616522923,25.83232332826656
0.734,0.9090909090909091,1,5.2140442871124115,-20.52776904162914,-0.03284081068205047,-20.52776904162914,-0.3284081068205047,26.070221435562054
0.736,0.9090909090909091,1,5.262375360395149,-20.70087672322606,-0.034862471835454045,-20.70087672322606,-0.34862471835454045,26.31187680197575
0.738,0.9090909090909091,1,5.311472674646887,-20.87570762397405,-0.03701830746134986,-20.87570762397405,-0.37018307461349864,26.557363373234438
0.74,0.9090909090909091,1,5.3613512348815835,-21.05222632399484,-0.039317861553149834,-21.05222632399484,-0.39317861553149835,26.806756174407923
0.742,0.9090909090909091,1,5.4120262510571875,-21.230391043762857,-0.041771396046589276,-21.230391043762857,-0.41771396046589276,27.06013125528594
0.744,0.9090909090909091,1,5.463513125116223,-21.410153034340016,-0.044389946612487595,-21.410153034340016,-0.44389946612487596,27.317565625581114
0.746,0.9090909090909091,1,5.515827435762495,-21.5914559156515,-0.047185382739848396,-21.5914559156515,-0.47185382739848397,27.57913717881248
0.748,0.9090909090909091,1,5.568984920722411,-21.774234958845042,-0.05017047240446002,-21.774234958845042,-0.5017047240446002,27.844924603612053
0.75,0.9090909090909091,1,5.623001456214986,-21.958416308561883,-0.053358951629805376,-21.958416308561883,-0.5335895162980537,28.115007281074924
0.752,0.9090909090909091,1,5.67789303332821,-22.143916140741542,-0.056765599257129574,-22.143916140741542,-0.5676559925712957,28.38946516664105
