phi,threshold,region,Y,w,R,wage_bill,capital_income,identity_gap
0.14200000000000002,0.5,1,1.3221776795252855,-1.2869279059747256,-0.0352497735505599,-1.2869279059747256,-0.0352497735505599,2.644355359050571
0.14400000000000002,0.5,1,1.3271893315212777,-1.2906642874872258,-0.036525044034052,-1.2906642874872258,-0.036525044034052,2.6543786630425554
0.146,0.5,1,1.332210723763442,-1.2943793979103722,-0.03783132585306985,-1.2943793979103722,-0.03783132585306985,2.664421447526884
0.148,0.5,1,1.3372416449142026,-1.2980725788033818,-0.03916906611082081,-1.2980725788033818,-0.03916906611082081,2.674483289828405
0.15,0.5,1,1.3422818791946312,-1.30174316472231,-0.04053871447232108,-1.30174316472231,-0.04053871447232108,2.6845637583892623
0.152,0.5,1,1.3473312063464689,-1.3053904832723051,-0.0419407230741636,-1.3053904832723051,-0.0419407230741636,2.6946624126929377
0.154,0.5,1,1.3523894015947378,-1.309013855164206,-0.04337554643053155,-1.309013855164206,-0.04337554643053155,2.7047788031894755
0.156,0.5,1,1.3574562356109638,-1.3126125942755684,-0.04484364133539542,-1.3126125942755684,-0.04484364133539542,2.7149124712219277
0.158,0.5,1,1.3625314744770607,-1.3161860077162268,-0.04634546676083397,-1.3161860077162268,-0.04634546676083397,2.725062948954122
0.16,0.5,1,1.3676148796498908,-1.3197333958984723,-0.047881483751418506,-1.3197333958984723,-0.047881483751418506,2.7352297592997816
0.162,0.5,1,1.3727062079265546,-1.3232540526119514,-0.04945215531460298,-1.3232540526119514,-0.04945215531460298,2.7454124158531092
0.164,0.5,1,1.3778052114104316,-1.3267472651033696,-0.05105794630706176,-1.3267472651033696,-0.05105794630706176,2.7556104228208627
0.166,0.5,1,1.3829116374780117,-1.3302123141610924,-0.05269932331691923,-1.3302123141610924,-0.05269932331691923,2.7658232749560234
0.168,0.5,1,1.3880252287465578,-1.3336484742047408,-0.05437675454181683,-1.3336484742047408,-0.05437675454181683,2.776050457493115
